,X,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block_order,RT_second,adjusting.order,condition,group,switch,mark1
2952,9752,1057,0,60,29,54,0,0,1,6.468760014,NA,10,NA,1,dgl,2,0,0
2951,9751,1057,0,60,29,60,0,0,1,18.03127193,NA,10,NA,1,dgl,2,0,0
2980,9780,1057,0,60,56,6,0,1,0,1.859375954,NA,10,NA,1,dgl,2,0,0
2979,9779,1057,0,60,56,12,0,1,0,2.000003099,NA,10,NA,1,dgl,2,0,0
2978,9778,1057,0,60,56,18,0,1,0,4.875006914,NA,10,NA,1,dgl,2,1,0
2977,9777,1057,0,60,56,24,0,0,1,2.765629053,NA,10,NA,1,dgl,2,1,0
2976,9776,1057,0,60,56,30,0,0,1,2.703127861,NA,10,NA,1,dgl,2,0,0
2975,9775,1057,0,60,56,36,0,0,1,2.765629053,NA,10,NA,1,dgl,2,0,0
2974,9774,1057,0,60,56,42,0,0,1,2.421880007,NA,10,NA,1,dgl,2,0,0
2973,9773,1057,0,60,56,48,0,0,1,2.031254053,NA,10,NA,1,dgl,2,0,0
2972,9772,1057,0,60,56,54,0,0,1,2.625004053,NA,10,NA,1,dgl,2,0,0
2971,9771,1057,0,60,56,60,0,0,1,4.031254053,NA,10,NA,1,dgl,2,0,0
3000,9800,1057,0,60,101,6,0,1,0,1.984379053,NA,10,NA,1,dgl,2,0,0
2999,9799,1057,0,60,101,12,0,1,0,2.093752861,NA,10,NA,1,dgl,2,0,0
2998,9798,1057,0,60,101,18,0,1,0,2.218752146,NA,10,NA,1,dgl,2,1,0
2997,9797,1057,0,60,101,24,0,0,1,1.984378099,NA,10,NA,1,dgl,2,1,0
2996,9796,1057,0,60,101,30,0,0,1,2.000002861,NA,10,NA,1,dgl,2,0,0
2995,9795,1057,0,60,101,36,0,0,1,1.890627146,NA,10,NA,1,dgl,2,0,0
2994,9794,1057,0,60,101,42,0,0,1,1.968751907,NA,10,NA,1,dgl,2,0,0
2993,9793,1057,0,60,101,48,0,0,1,2.187506199,NA,10,NA,1,dgl,2,0,0
2992,9792,1057,0,60,101,54,0,0,1,2.171875954,NA,10,NA,1,dgl,2,0,0
2991,9791,1057,0,60,101,60,0,0,1,2.79688096,NA,10,NA,1,dgl,2,0,0
270,670,1058,1,30,7,3,0,1,0,3.014757872,NA,9,NA,1,dgs,1,0,0
269,669,1058,1,30,7,6,0,1,0,3.561476946,NA,9,NA,1,dgs,1,0,0
268,668,1058,1,30,7,9,0,1,0,4.561190128,NA,9,NA,1,dgs,1,0,0
267,667,1058,1,30,7,12,0,1,0,7.326023102,NA,9,NA,1,dgs,1,0,0
266,666,1058,1,30,7,15,0,1,0,7.669675112,NA,9,NA,1,dgs,1,0,0
265,665,1058,1,30,7,18,0,1,0,2.936656952,NA,9,NA,1,dgs,1,0,0
264,664,1058,1,30,7,21,0,1,0,4.280022144,NA,9,NA,1,dgs,1,1,0
263,663,1058,1,30,7,24,0,0,1,9.497276068,NA,9,NA,1,dgs,1,1,0
262,662,1058,1,30,7,27,0,0,1,4.20192194,NA,9,NA,1,dgs,1,0,0
261,661,1058,1,30,7,30,0,0,1,4.092568874,NA,9,NA,1,dgs,1,0,0
260,660,1058,1,30,15,3,0,1,0,2.79607296,NA,9,NA,1,dgs,1,0,0
259,659,1058,1,30,15,6,0,1,0,2.874174833,NA,9,NA,1,dgs,1,1,0
258,658,1058,1,30,15,9,0,0,1,5.326595783,NA,9,NA,1,dgs,1,1,0
257,657,1058,1,30,15,12,0,1,0,3.264688015,NA,9,NA,1,dgs,1,1,0
256,656,1058,1,30,15,15,0,1,0,5.029804945,NA,9,NA,1,dgs,1,0,0
255,655,1058,1,30,15,18,0,1,0,4.10819602,NA,9,NA,1,dgs,1,0,0
254,654,1058,1,30,15,21,0,1,0,4.358126163,NA,9,NA,1,dgs,1,0,0
253,653,1058,1,30,15,24,0,1,0,6.248204947,NA,9,NA,1,dgs,1,0,0
252,652,1058,1,30,15,27,0,1,0,5.639007807,NA,9,NA,1,dgs,1,1,0
251,651,1058,1,30,15,30,0,0,1,17.58870196,NA,9,NA,1,dgs,1,1,0
280,680,1058,1,30,29,3,0,0,1,6.513754845,NA,9,NA,1,dgs,1,1,0
279,679,1058,1,30,29,6,0,1,0,2.608624935,NA,9,NA,1,dgs,1,1,0
278,678,1058,1,30,29,9,0,0,1,3.702063799,NA,9,NA,1,dgs,1,1,0
277,677,1058,1,30,29,12,0,0,1,4.561191797,NA,9,NA,1,dgs,1,0,0
276,676,1058,1,30,29,15,0,0,1,4.139437914,NA,9,NA,1,dgs,1,0,0
275,675,1058,1,30,29,18,0,0,1,3.686442137,NA,9,NA,1,dgs,1,0,0
274,674,1058,1,30,29,21,0,0,1,7.185436964,NA,9,NA,1,dgs,1,0,0
273,673,1058,1,30,29,24,0,0,1,3.748923063,NA,9,NA,1,dgs,1,0,0
272,672,1058,1,30,29,27,0,0,1,4.561191082,NA,9,NA,1,dgs,1,0,0
271,671,1058,1,30,29,30,0,0,1,4.404987097,NA,9,NA,1,dgs,1,0,0
300,700,1058,1,30,56,3,0,1,0,3.718517065,NA,9,NA,1,dgs,1,1,0
299,699,1058,1,30,56,6,0,0,1,2.765451193,NA,9,NA,1,dgs,1,1,0
298,698,1058,1,30,56,9,0,0,1,2.609211922,NA,9,NA,1,dgs,1,1,0
297,697,1058,1,30,56,12,0,1,0,5.515276909,NA,9,NA,1,dgs,1,1,0
296,696,1058,1,30,56,15,0,0,1,6.124613047,NA,9,NA,1,dgs,1,1,0
295,695,1058,1,30,56,18,0,0,1,2.609210968,NA,9,NA,1,dgs,1,0,0
294,694,1058,1,30,56,21,0,0,1,2.218607903,NA,9,NA,1,dgs,1,0,0
293,693,1058,1,30,56,24,0,0,1,2.546716928,NA,9,NA,1,dgs,1,0,0
292,692,1058,1,30,56,27,0,0,1,2.952936888,NA,9,NA,1,dgs,1,0,0
291,691,1058,1,30,56,30,0,0,1,3.031057119,NA,9,NA,1,dgs,1,0,0
290,690,1058,1,30,101,3,0,0,1,3.671640873,NA,9,NA,1,dgs,1,0,0
289,689,1058,1,30,101,6,0,0,1,2.468594074,NA,9,NA,1,dgs,1,1,0
288,688,1058,1,30,101,9,0,1,0,2.906066895,NA,9,NA,1,dgs,1,1,0
287,687,1058,1,30,101,12,0,0,1,3.49977994,NA,9,NA,1,dgs,1,1,0
286,686,1058,1,30,101,15,0,0,1,5.812134981,NA,9,NA,1,dgs,1,0,0
285,685,1058,1,30,101,18,0,0,1,2.999812126,NA,9,NA,1,dgs,1,0,0
284,684,1058,1,30,101,21,0,0,1,3.202924967,NA,9,NA,1,dgs,1,0,0
283,683,1058,1,30,101,24,0,0,1,2.515455008,NA,9,NA,1,dgs,1,0,0
282,682,1058,1,30,101,27,0,0,1,3.686441898,NA,9,NA,1,dgs,1,0,0
281,681,1058,1,30,101,30,0,0,1,3.217823029,NA,9,NA,1,dgs,1,0,0
1720,5370,1059,0,30,7,3,0,1,0,3.249442101,NA,9,NA,1,dgs,1,0,0
1719,5369,1059,0,30,7,6,0,1,0,2.624552965,NA,9,NA,1,dgs,1,0,0
1718,5368,1059,0,30,7,9,0,1,0,3.202577114,NA,9,NA,1,dgs,1,0,0
1717,5367,1059,0,30,7,12,0,1,0,3.686866045,NA,9,NA,1,dgs,1,0,0
1716,5366,1059,0,30,7,15,0,1,0,3.093220949,NA,9,NA,1,dgs,1,0,0
1715,5365,1059,0,30,7,18,0,1,0,3.124464989,NA,9,NA,1,dgs,1,0,0
1714,5364,1059,0,30,7,21,0,1,0,3.686866999,NA,9,NA,1,dgs,1,1,0
1713,5363,1059,0,30,7,24,0,0,1,3.186954021,NA,9,NA,1,dgs,1,1,0
1712,5362,1059,0,30,7,27,0,0,1,3.421289921,NA,9,NA,1,dgs,1,0,0
1711,5361,1059,0,30,7,30,0,0,1,6.202055931,NA,9,NA,1,dgs,1,0,0
1710,5360,1059,0,30,15,3,0,1,0,3.311931133,NA,9,NA,1,dgs,1,0,0
1709,5359,1059,0,30,15,6,0,1,0,3.202578068,NA,9,NA,1,dgs,1,0,0
1708,5358,1059,0,30,15,9,0,1,0,7.904897928,NA,9,NA,1,dgs,1,0,0
1707,5357,1059,0,30,15,12,0,1,0,2.796395779,NA,9,NA,1,dgs,1,0,0
1706,5356,1059,0,30,15,15,0,1,0,4.077425957,NA,9,NA,1,dgs,1,0,0
1705,5355,1059,0,30,15,18,0,1,0,3.108841896,NA,9,NA,1,dgs,1,1,0
1704,5354,1059,0,30,15,21,0,0,1,4.343006849,NA,9,NA,1,dgs,1,1,0
1703,5353,1059,0,30,15,24,0,0,1,7.108156919,NA,9,NA,1,dgs,1,0,0
1702,5352,1059,0,30,15,27,0,0,1,3.124461889,NA,9,NA,1,dgs,1,0,0
1701,5351,1059,0,30,15,30,0,0,1,21.85562992,NA,9,NA,1,dgs,1,0,0
1730,5380,1059,0,30,29,3,0,1,0,2.718283176,NA,9,NA,1,dgs,1,0,0
1729,5379,1059,0,30,29,6,0,1,0,2.093391895,NA,9,NA,1,dgs,1,1,0
1728,5378,1059,0,30,29,9,0,0,1,4.171159983,NA,9,NA,1,dgs,1,1,0
1727,5377,1059,0,30,29,12,0,1,0,2.843264103,NA,9,NA,1,dgs,1,1,0
1726,5376,1059,0,30,29,15,0,0,1,4.186784029,NA,9,NA,1,dgs,1,1,0
1725,5375,1059,0,30,29,18,0,0,1,6.295794964,NA,9,NA,1,dgs,1,0,0
1724,5374,1059,0,30,29,21,0,0,1,3.093219995,NA,9,NA,1,dgs,1,0,0
1723,5373,1059,0,30,29,24,0,0,1,3.108841896,NA,9,NA,1,dgs,1,0,0
1722,5372,1059,0,30,29,27,0,0,1,4.280518055,NA,9,NA,1,dgs,1,0,0
1721,5371,1059,0,30,29,30,0,0,1,3.077595949,NA,9,NA,1,dgs,1,0,0
1750,5400,1059,0,30,56,3,0,1,0,3.033078194,NA,9,NA,1,dgs,1,1,0
1749,5399,1059,0,30,56,6,0,0,1,12.436836,NA,9,NA,1,dgs,1,1,0
1748,5398,1059,0,30,56,9,0,1,0,6.280170918,NA,9,NA,1,dgs,1,1,0
1747,5397,1059,0,30,56,12,0,1,0,4.936658859,NA,9,NA,1,dgs,1,0,0
1746,5396,1059,0,30,56,15,0,1,0,5.358455896,NA,9,NA,1,dgs,1,1,0
1745,5395,1059,0,30,56,18,0,0,1,2.812016964,NA,9,NA,1,dgs,1,1,0
1744,5394,1059,0,30,56,21,0,0,1,2.733906031,NA,9,NA,1,dgs,1,0,0
1743,5393,1059,0,30,56,24,0,0,1,2.218370914,NA,9,NA,1,dgs,1,0,0
1742,5392,1059,0,30,56,27,0,0,1,3.061974049,NA,9,NA,1,dgs,1,0,0
1741,5391,1059,0,30,56,30,0,0,1,2.858880997,NA,9,NA,1,dgs,1,0,0
1740,5390,1059,0,30,101,3,0,1,0,9.842067003,NA,9,NA,1,dgs,1,1,0
1739,5389,1059,0,30,101,6,0,0,1,2.983862877,NA,9,NA,1,dgs,1,1,0
1738,5388,1059,0,30,101,9,0,0,1,3.624377966,NA,9,NA,1,dgs,1,0,0
1737,5387,1059,0,30,101,12,0,0,1,1.890303135,NA,9,NA,1,dgs,1,0,0
1736,5386,1059,0,30,101,15,0,0,1,2.515193939,NA,9,NA,1,dgs,1,0,0
1735,5385,1059,0,30,101,18,0,0,1,2.452702999,NA,9,NA,1,dgs,1,0,0
1734,5384,1059,0,30,101,21,0,0,1,2.43708396,NA,9,NA,1,dgs,1,0,0
1733,5383,1059,0,30,101,24,0,0,1,2.765145063,NA,9,NA,1,dgs,1,0,0
1732,5382,1059,0,30,101,27,0,0,1,2.452707052,NA,9,NA,1,dgs,1,0,0
1731,5381,1059,0,30,101,30,0,0,1,3.640002012,NA,9,NA,1,dgs,1,0,0
4581,16831,1060,0,30,7,3,0,1,0,2.338591099,NA,10,NA,0,dgs,1,0,0
4582,16832,1060,0,30,7,6,0,1,0,1.761740923,NA,10,NA,0,dgs,1,0,0
4583,16833,1060,0,30,7,9,0,1,0,1.668201923,NA,10,NA,0,dgs,1,0,0
4584,16834,1060,0,30,7,12,0,1,0,1.76173687,NA,10,NA,0,dgs,1,0,0
4585,16835,1060,0,30,7,15,0,1,0,2.167094946,NA,10,NA,0,dgs,1,0,0
4586,16836,1060,0,30,7,18,0,1,0,2.400958061,NA,10,NA,0,dgs,1,1,0
4587,16837,1060,0,30,7,21,0,0,1,3.071352959,NA,10,NA,0,dgs,1,1,0
4588,16838,1060,0,30,7,24,0,0,1,2.416548967,NA,10,NA,0,dgs,1,0,0
4589,16839,1060,0,30,7,27,0,0,1,2.10473299,NA,10,NA,0,dgs,1,0,0
4590,16840,1060,0,30,7,30,0,0,1,2.400957823,NA,10,NA,0,dgs,1,0,0
4561,16811,1060,0,30,15,3,0,1,0,9.003354073,NA,10,NA,0,dgs,1,0,0
4562,16812,1060,0,30,15,6,0,1,0,6.424273014,NA,10,NA,0,dgs,1,0,0
4563,16813,1060,0,30,15,9,0,1,0,4.001493931,NA,10,NA,0,dgs,1,0,0
4564,16814,1060,0,30,15,12,0,1,0,5.767776012,NA,10,NA,0,dgs,1,1,0
4565,16815,1060,0,30,15,15,0,0,1,3.438783884,NA,10,NA,0,dgs,1,1,0
4566,16816,1060,0,30,15,18,0,1,0,3.251211882,NA,10,NA,0,dgs,1,1,0
4567,16817,1060,0,30,15,21,0,0,1,3.048012018,NA,10,NA,0,dgs,1,1,0
4568,16818,1060,0,30,15,24,0,0,1,3.42315197,NA,10,NA,0,dgs,1,0,0
4569,16819,1060,0,30,15,27,0,0,1,4.798666,NA,10,NA,0,dgs,1,0,0
4570,16820,1060,0,30,15,30,0,0,1,2.907335043,NA,10,NA,0,dgs,1,0,0
4551,16801,1060,0,30,29,3,0,1,0,24.61855197,NA,10,NA,0,dgs,1,0,0
4552,16802,1060,0,30,29,6,0,1,0,9.925575972,NA,10,NA,0,dgs,1,0,0
4553,16803,1060,0,30,29,9,0,1,0,6.580576181,NA,10,NA,0,dgs,1,0,0
4554,16804,1060,0,30,29,12,0,1,0,10.83216596,NA,10,NA,0,dgs,1,1,0
4555,16805,1060,0,30,29,15,0,0,1,4.18906188,NA,10,NA,0,dgs,1,1,0
4556,16806,1060,0,30,29,18,0,1,0,7.471535921,NA,10,NA,0,dgs,1,1,0
4557,16807,1060,0,30,29,21,0,0,1,4.72051096,NA,10,NA,0,dgs,1,1,0
4558,16808,1060,0,30,29,24,0,0,1,3.720134974,NA,10,NA,0,dgs,1,0,0
4559,16809,1060,0,30,29,27,0,0,1,5.423894882,NA,10,NA,0,dgs,1,0,0
4560,16810,1060,0,30,29,30,0,0,1,7.690366983,NA,10,NA,0,dgs,1,0,0
4571,16821,1060,0,30,56,3,0,1,0,3.548195839,NA,10,NA,0,dgs,1,0,0
4572,16822,1060,0,30,56,6,0,1,0,2.438407898,NA,10,NA,0,dgs,1,0,0
4573,16823,1060,0,30,56,9,0,1,0,3.251215219,NA,10,NA,0,dgs,1,0,0
4574,16824,1060,0,30,56,12,0,1,0,2.250840187,NA,10,NA,0,dgs,1,0,0
4575,16825,1060,0,30,56,15,0,1,0,3.626353979,NA,10,NA,0,dgs,1,0,0
4576,16826,1060,0,30,56,18,0,1,0,3.079272985,NA,10,NA,0,dgs,1,0,0
4577,16827,1060,0,30,56,21,0,1,0,5.205065966,NA,10,NA,0,dgs,1,1,0
4578,16828,1060,0,30,56,24,0,0,1,3.057129145,NA,10,NA,0,dgs,1,1,0
4579,16829,1060,0,30,56,27,0,0,1,1.933236122,NA,10,NA,0,dgs,1,0,0
4580,16830,1060,0,30,56,30,0,0,1,2.354182959,NA,10,NA,0,dgs,1,0,0
4591,16841,1060,0,30,101,3,0,0,1,3.398756027,NA,10,NA,0,dgs,1,1,0
4592,16842,1060,0,30,101,6,0,1,0,3.227259159,NA,10,NA,0,dgs,1,1,0
4593,16843,1060,0,30,101,9,0,1,0,2.260648966,NA,10,NA,0,dgs,1,0,0
4594,16844,1060,0,30,101,12,0,1,0,2.026782036,NA,10,NA,0,dgs,1,1,0
4595,16845,1060,0,30,101,15,0,0,1,3.445528984,NA,10,NA,0,dgs,1,1,0
4596,16846,1060,0,30,101,18,0,0,1,2.026781082,NA,10,NA,0,dgs,1,0,0
4597,16847,1060,0,30,101,21,0,0,1,2.697178125,NA,10,NA,0,dgs,1,0,0
4598,16848,1060,0,30,101,24,0,0,1,2.198278904,NA,10,NA,0,dgs,1,0,0
4599,16849,1060,0,30,101,27,0,0,1,2.323004961,NA,10,NA,0,dgs,1,0,0
4600,16850,1060,0,30,101,30,0,0,1,2.338593006,NA,10,NA,0,dgs,1,0,0
1751,5401,1061,1,60,7,6,0,1,0,19.35021615,NA,1,NA,0,dgl,2,0,0
1752,5402,1061,1,60,7,12,0,1,0,5.173599005,NA,1,NA,0,dgl,2,0,0
1753,5403,1061,1,60,7,18,0,1,0,3.89192605,NA,1,NA,0,dgl,2,0,0
1754,5404,1061,1,60,7,24,0,1,0,8.268387079,NA,1,NA,0,dgl,2,1,0
1755,5405,1061,1,60,7,30,0,0,1,4.642174006,NA,1,NA,0,dgl,2,1,0
1756,5406,1061,1,60,7,36,0,0,1,3.204197884,NA,1,NA,0,dgl,2,0,0
1757,5407,1061,1,60,7,42,0,0,1,2.156337023,NA,1,NA,0,dgl,2,0,0
1758,5408,1061,1,60,7,48,0,0,1,2.311764956,NA,1,NA,0,dgl,2,0,0
1759,5409,1061,1,60,7,54,0,0,1,3.014663219,NA,1,NA,0,dgl,2,0,0
1760,5410,1061,1,60,7,60,0,0,1,6.091812849,NA,1,NA,0,dgl,2,0,0
1761,5411,1061,1,60,15,6,0,1,0,5.09212184,NA,1,NA,0,dgl,2,0,0
1762,5412,1061,1,60,15,12,0,1,0,5.498249054,NA,1,NA,0,dgl,2,0,0
1763,5413,1061,1,60,15,18,0,1,0,4.498569012,NA,1,NA,0,dgl,2,0,0
1764,5414,1061,1,60,15,24,0,1,0,7.107110977,NA,1,NA,0,dgl,2,1,0
1765,5415,1061,1,60,15,30,0,0,1,4.467327118,NA,1,NA,0,dgl,2,1,0
1766,5416,1061,1,60,15,36,0,0,1,5.23271203,NA,1,NA,0,dgl,2,0,0
1767,5417,1061,1,60,15,42,0,0,1,2.733501911,NA,1,NA,0,dgl,2,0,0
1768,5418,1061,1,60,15,48,0,0,1,4.717246056,NA,1,NA,0,dgl,2,0,0
1769,5419,1061,1,60,15,54,0,0,1,2.4211061,NA,1,NA,0,dgl,2,0,0
1770,5420,1061,1,60,15,60,0,0,1,3.748808146,NA,1,NA,0,dgl,2,0,0
1781,5431,1061,1,60,29,6,0,1,0,7.903733969,NA,1,NA,0,dgl,2,0,0
1782,5432,1061,1,60,29,12,0,1,0,3.717567921,NA,1,NA,0,dgl,2,0,0
1783,5433,1061,1,60,29,18,0,1,0,2.421102047,NA,1,NA,0,dgl,2,0,0
1784,5434,1061,1,60,29,24,0,1,0,2.639786005,NA,1,NA,0,dgl,2,0,0
1785,5435,1061,1,60,29,30,0,1,0,2.421103001,NA,1,NA,0,dgl,2,0,0
1786,5436,1061,1,60,29,36,0,1,0,3.202105999,NA,1,NA,0,dgl,2,1,0
1787,5437,1061,1,60,29,42,0,0,1,1.874400854,NA,1,NA,0,dgl,2,1,0
1788,5438,1061,1,60,29,48,0,0,1,2.18680501,NA,1,NA,0,dgl,2,0,0
1789,5439,1061,1,60,29,54,0,0,1,1.718200922,NA,1,NA,0,dgl,2,0,0
1790,5440,1061,1,60,29,60,0,0,1,3.670709848,NA,1,NA,0,dgl,2,0,0
1791,5441,1061,1,60,56,6,0,1,0,3.842523098,NA,1,NA,0,dgl,2,0,0
1792,5442,1061,1,60,56,12,0,1,0,4.061206102,NA,1,NA,0,dgl,2,0,0
1793,5443,1061,1,60,56,18,0,1,0,2.452342987,NA,1,NA,0,dgl,2,0,0
1794,5444,1061,1,60,56,24,0,1,0,2.702264071,NA,1,NA,0,dgl,2,0,0
1795,5445,1061,1,60,56,30,0,1,0,3.295825005,NA,1,NA,0,dgl,2,0,0
1796,5446,1061,1,60,56,36,0,1,0,2.749125004,NA,1,NA,0,dgl,2,0,0
1797,5447,1061,1,60,56,42,0,1,0,4.732867956,NA,1,NA,0,dgl,2,1,0
1798,5448,1061,1,60,56,48,0,0,1,2.5460639,NA,1,NA,0,dgl,2,1,0
1799,5449,1061,1,60,56,54,0,0,1,2.171182156,NA,1,NA,0,dgl,2,0,0
1800,5450,1061,1,60,56,60,0,0,1,2.827224016,NA,1,NA,0,dgl,2,0,0
1771,5421,1061,1,60,101,6,0,1,0,3.717558861,NA,1,NA,0,dgl,2,0,0
1772,5422,1061,1,60,101,12,0,1,0,3.264580011,NA,1,NA,0,dgl,2,0,0
1773,5423,1061,1,60,101,18,0,1,0,3.01466608,NA,1,NA,0,dgl,2,0,0
1774,5424,1061,1,60,101,24,0,1,0,3.108388901,NA,1,NA,0,dgl,2,1,0
1775,5425,1061,1,60,101,30,0,0,1,2.280519962,NA,1,NA,0,dgl,2,1,0
1776,5426,1061,1,60,101,36,0,0,1,2.061843872,NA,1,NA,0,dgl,2,0,0
1777,5427,1061,1,60,101,42,0,0,1,2.108705044,NA,1,NA,0,dgl,2,0,0
1778,5428,1061,1,60,101,48,0,0,1,2.764743805,NA,1,NA,0,dgl,2,0,0
1779,5429,1061,1,60,101,54,0,0,1,2.608543873,NA,1,NA,0,dgl,2,0,0
1780,5430,1061,1,60,101,60,0,0,1,4.21740818,NA,1,NA,0,dgl,2,0,0
1801,5451,1062,0,30,7,3,0,1,0,22.58089995,NA,1,NA,0,dgs,1,0,0
1802,5452,1062,0,30,7,6,0,1,0,6.047621012,NA,1,NA,0,dgs,1,0,0
1803,5453,1062,0,30,7,9,0,1,0,4.984991074,NA,1,NA,0,dgs,1,0,0
1804,5454,1062,0,30,7,12,0,1,0,3.969238997,NA,1,NA,0,dgs,1,1,0
1805,5455,1062,0,30,7,15,0,0,1,4.531810999,NA,1,NA,0,dgs,1,1,0
1806,5456,1062,0,30,7,18,0,1,0,2.469053984,NA,1,NA,0,dgs,1,1,0
1807,5457,1062,0,30,7,21,0,1,0,3.047253132,NA,1,NA,0,dgs,1,1,0
1808,5458,1062,0,30,7,24,0,0,1,6.266396999,NA,1,NA,0,dgs,1,1,0
1809,5459,1062,0,30,7,27,0,0,1,3.750461102,NA,1,NA,0,dgs,1,0,0
1810,5460,1062,0,30,7,30,0,0,1,3.719208956,NA,1,NA,0,dgs,1,0,0
1811,5461,1062,0,30,15,3,0,1,0,4.141135931,NA,1,NA,0,dgs,1,0,0
1812,5462,1062,0,30,15,6,0,1,0,2.515934944,NA,1,NA,0,dgs,1,0,0
1813,5463,1062,0,30,15,9,0,1,0,2.562815189,NA,1,NA,0,dgs,1,0,0
1814,5464,1062,0,30,15,12,0,1,0,3.656697989,NA,1,NA,0,dgs,1,0,0
1815,5465,1062,0,30,15,15,0,1,0,3.266027927,NA,1,NA,0,dgs,1,0,0
1816,5466,1062,0,30,15,18,0,1,0,4.891229153,NA,1,NA,0,dgs,1,0,0
1817,5467,1062,0,30,15,21,0,1,0,7.235266924,NA,1,NA,0,dgs,1,1,0
1818,5468,1062,0,30,15,24,0,0,1,3.234775066,NA,1,NA,0,dgs,1,1,0
1819,5469,1062,0,30,15,27,0,0,1,3.391043901,NA,1,NA,0,dgs,1,0,0
1820,5470,1062,0,30,15,30,0,0,1,3.125388145,NA,1,NA,0,dgs,1,0,0
1831,5481,1062,0,30,29,3,0,1,0,3.216675997,NA,1,NA,0,dgs,1,0,0
1832,5482,1062,0,30,29,6,0,1,0,2.420312881,NA,1,NA,0,dgs,1,0,0
1833,5483,1062,0,30,29,9,0,1,0,2.045555115,NA,1,NA,0,dgs,1,0,0
1834,5484,1062,0,30,29,12,0,1,0,2.373467922,NA,1,NA,0,dgs,1,0,0
1835,5485,1062,0,30,29,15,0,1,0,2.482773066,NA,1,NA,0,dgs,1,0,0
1836,5486,1062,0,30,29,18,0,1,0,2.311007977,NA,1,NA,0,dgs,1,0,0
1837,5487,1062,0,30,29,21,0,1,0,2.139245033,NA,1,NA,0,dgs,1,1,0
1838,5488,1062,0,30,29,24,0,0,1,1.905021906,NA,1,NA,0,dgs,1,1,0
1839,5489,1062,0,30,29,27,0,0,1,2.795069933,NA,1,NA,0,dgs,1,0,0
1840,5490,1062,0,30,29,30,0,0,1,2.763840199,NA,1,NA,0,dgs,1,0,0
1841,5491,1062,0,30,56,3,0,1,0,2.638921976,NA,1,NA,0,dgs,1,0,0
1842,5492,1062,0,30,56,6,0,1,0,2.326626062,NA,1,NA,0,dgs,1,0,0
1843,5493,1062,0,30,56,9,0,1,0,2.467156172,NA,1,NA,0,dgs,1,0,0
1844,5494,1062,0,30,56,12,0,1,0,2.311011076,NA,1,NA,0,dgs,1,0,0
1845,5495,1062,0,30,56,15,0,1,0,1.920637846,NA,1,NA,0,dgs,1,0,0
1846,5496,1062,0,30,56,18,0,1,0,2.014326096,NA,1,NA,0,dgs,1,0,0
1847,5497,1062,0,30,56,21,0,1,0,2.357856035,NA,1,NA,0,dgs,1,1,0
1848,5498,1062,0,30,56,24,0,0,1,2.248548985,NA,1,NA,0,dgs,1,1,0
1849,5499,1062,0,30,56,27,0,0,1,2.061172009,NA,1,NA,0,dgs,1,0,0
1850,5500,1062,0,30,56,30,0,0,1,2.420313835,NA,1,NA,0,dgs,1,0,0
1821,5471,1062,0,30,101,3,0,1,0,3.1253829,NA,1,NA,0,dgs,1,0,0
1822,5472,1062,0,30,101,6,0,1,0,3.078504086,NA,1,NA,0,dgs,1,0,0
1823,5473,1062,0,30,101,9,0,1,0,2.422173977,NA,1,NA,0,dgs,1,0,0
1824,5474,1062,0,30,101,12,0,1,0,2.187771797,NA,1,NA,0,dgs,1,0,0
1825,5475,1062,0,30,101,15,0,1,0,3.297278166,NA,1,NA,0,dgs,1,0,0
1826,5476,1062,0,30,101,18,0,1,0,2.422174215,NA,1,NA,0,dgs,1,0,0
1827,5477,1062,0,30,101,21,0,1,0,2.015874147,NA,1,NA,0,dgs,1,0,0
1828,5478,1062,0,30,101,24,0,1,0,2.781435013,NA,1,NA,0,dgs,1,1,0
1829,5479,1062,0,30,101,27,0,0,1,2.201704025,NA,1,NA,0,dgs,1,1,0
1830,5480,1062,0,30,101,30,0,0,1,2.46715498,NA,1,NA,0,dgs,1,0,0
4630,16880,1063,1,60,7,6,0,1,0,2.061326027,NA,2,NA,1,dgl,2,0,0
4629,16879,1063,1,60,7,12,0,1,0,1.919708014,NA,2,NA,1,dgl,2,0,0
4628,16878,1063,1,60,7,18,0,1,0,1.636471033,NA,2,NA,1,dgl,2,0,0
4627,16877,1063,1,60,7,24,0,1,0,1.63647294,NA,2,NA,1,dgl,2,0,0
4626,16876,1063,1,60,7,30,0,1,0,1.730885983,NA,2,NA,1,dgl,2,0,0
4625,16875,1063,1,60,7,36,0,1,0,4.783539057,NA,2,NA,1,dgl,2,0,0
4624,16874,1063,1,60,7,42,0,1,0,2.612065077,NA,2,NA,1,dgl,2,0,0
4623,16873,1063,1,60,7,48,0,1,0,2.454710007,NA,2,NA,1,dgl,2,0,0
4622,16872,1063,1,60,7,54,0,1,0,2.879564047,NA,2,NA,1,dgl,2,1,0
4621,16871,1063,1,60,7,60,0,0,1,6.955006838,NA,2,NA,1,dgl,2,1,0
4610,16860,1063,1,60,15,6,0,1,0,2.612065792,NA,2,NA,1,dgl,2,0,1
4609,16859,1063,1,60,15,12,0,1,0,1.935446024,NA,2,NA,1,dgl,2,0,1
4608,16858,1063,1,60,15,18,0,1,0,2.029858828,NA,2,NA,1,dgl,2,0,1
4607,16857,1063,1,60,15,24,0,1,0,1.903973103,NA,2,NA,1,dgl,2,0,1
