,Participant,RA,RB,DA,DB,R,paradigm,reward_mag,id,condition,trial
32,1042,48,60,0,7,1,deferred,high,104,2,5232
33,1042,42,60,0,7,1,deferred,high,104,2,5233
34,1042,36,60,0,7,1,deferred,high,104,2,5234
35,1042,30,60,0,7,1,deferred,high,104,2,5235
36,1042,24,60,0,7,1,deferred,high,104,2,5236
37,1042,18,60,0,7,1,deferred,high,104,2,5237
38,1042,12,60,0,7,1,deferred,high,104,2,5238
39,1042,6,60,0,7,1,deferred,high,104,2,5239
40,1042,60,60,0,101,0,deferred,high,104,2,5240
41,1042,54,60,0,101,0,deferred,high,104,2,5241
42,1042,48,60,0,101,0,deferred,high,104,2,5242
43,1042,42,60,0,101,0,deferred,high,104,2,5243
44,1042,36,60,0,101,0,deferred,high,104,2,5244
45,1042,30,60,0,101,0,deferred,high,104,2,5245
46,1042,24,60,0,101,0,deferred,high,104,2,5246
47,1042,18,60,0,101,0,deferred,high,104,2,5247
48,1042,12,60,0,101,1,deferred,high,104,2,5248
49,1042,6,60,0,101,1,deferred,high,104,2,5249
0,1056,6,60,0,15,1,deferred,high,105,2,5250
1,1056,12,60,0,15,1,deferred,high,105,2,5251
2,1056,18,60,0,15,0,deferred,high,105,2,5252
3,1056,24,60,0,15,0,deferred,high,105,2,5253
4,1056,30,60,0,15,1,deferred,high,105,2,5254
5,1056,36,60,0,15,1,deferred,high,105,2,5255
6,1056,42,60,0,15,0,deferred,high,105,2,5256
7,1056,48,60,0,15,1,deferred,high,105,2,5257
8,1056,54,60,0,15,0,deferred,high,105,2,5258
9,1056,60,60,0,15,0,deferred,high,105,2,5259
10,1056,6,60,0,7,1,deferred,high,105,2,5260
11,1056,12,60,0,7,1,deferred,high,105,2,5261
12,1056,18,60,0,7,1,deferred,high,105,2,5262
13,1056,24,60,0,7,0,deferred,high,105,2,5263
14,1056,30,60,0,7,1,deferred,high,105,2,5264
15,1056,36,60,0,7,0,deferred,high,105,2,5265
16,1056,42,60,0,7,1,deferred,high,105,2,5266
17,1056,48,60,0,7,0,deferred,high,105,2,5267
18,1056,54,60,0,7,1,deferred,high,105,2,5268
19,1056,60,60,0,7,0,deferred,high,105,2,5269
20,1056,6,60,0,29,0,deferred,high,105,2,5270
21,1056,12,60,0,29,0,deferred,high,105,2,5271
22,1056,18,60,0,29,0,deferred,high,105,2,5272
23,1056,24,60,0,29,0,deferred,high,105,2,5273
24,1056,30,60,0,29,0,deferred,high,105,2,5274
25,1056,36,60,0,29,0,deferred,high,105,2,5275
26,1056,42,60,0,29,1,deferred,high,105,2,5276
27,1056,48,60,0,29,0,deferred,high,105,2,5277
28,1056,54,60,0,29,0,deferred,high,105,2,5278
29,1056,60,60,0,29,0,deferred,high,105,2,5279
30,1056,6,60,0,101,0,deferred,high,105,2,5280
31,1056,12,60,0,101,0,deferred,high,105,2,5281
32,1056,18,60,0,101,0,deferred,high,105,2,5282
33,1056,24,60,0,101,0,deferred,high,105,2,5283
34,1056,30,60,0,101,0,deferred,high,105,2,5284
35,1056,36,60,0,101,0,deferred,high,105,2,5285
36,1056,42,60,0,101,0,deferred,high,105,2,5286
37,1056,48,60,0,101,0,deferred,high,105,2,5287
38,1056,54,60,0,101,0,deferred,high,105,2,5288
39,1056,60,60,0,101,0,deferred,high,105,2,5289
40,1056,6,60,0,56,1,deferred,high,105,2,5290
41,1056,12,60,0,56,1,deferred,high,105,2,5291
42,1056,18,60,0,56,1,deferred,high,105,2,5292
43,1056,24,60,0,56,0,deferred,high,105,2,5293
44,1056,30,60,0,56,0,deferred,high,105,2,5294
45,1056,36,60,0,56,0,deferred,high,105,2,5295
46,1056,42,60,0,56,0,deferred,high,105,2,5296
47,1056,48,60,0,56,0,deferred,high,105,2,5297
48,1056,54,60,0,56,0,deferred,high,105,2,5298
49,1056,60,60,0,56,0,deferred,high,105,2,5299
0,1057,60,60,0,29,0,deferred,high,106,2,5300
1,1057,54,60,0,29,0,deferred,high,106,2,5301
2,1057,48,60,0,29,0,deferred,high,106,2,5302
3,1057,42,60,0,29,1,deferred,high,106,2,5303
4,1057,36,60,0,29,1,deferred,high,106,2,5304
5,1057,30,60,0,29,1,deferred,high,106,2,5305
6,1057,24,60,0,29,1,deferred,high,106,2,5306
7,1057,18,60,0,29,1,deferred,high,106,2,5307
8,1057,12,60,0,29,1,deferred,high,106,2,5308
9,1057,6,60,0,29,1,deferred,high,106,2,5309
10,1057,60,60,0,15,0,deferred,high,106,2,5310
11,1057,54,60,0,15,0,deferred,high,106,2,5311
12,1057,48,60,0,15,0,deferred,high,106,2,5312
13,1057,42,60,0,15,1,deferred,high,106,2,5313
14,1057,36,60,0,15,1,deferred,high,106,2,5314
15,1057,30,60,0,15,1,deferred,high,106,2,5315
16,1057,24,60,0,15,1,deferred,high,106,2,5316
17,1057,18,60,0,15,1,deferred,high,106,2,5317
18,1057,12,60,0,15,1,deferred,high,106,2,5318
19,1057,6,60,0,15,1,deferred,high,106,2,5319
20,1057,60,60,0,56,0,deferred,high,106,2,5320
21,1057,54,60,0,56,0,deferred,high,106,2,5321
22,1057,48,60,0,56,0,deferred,high,106,2,5322
23,1057,42,60,0,56,0,deferred,high,106,2,5323
24,1057,36,60,0,56,0,deferred,high,106,2,5324
25,1057,30,60,0,56,0,deferred,high,106,2,5325
26,1057,24,60,0,56,0,deferred,high,106,2,5326
27,1057,18,60,0,56,1,deferred,high,106,2,5327
28,1057,12,60,0,56,1,deferred,high,106,2,5328
29,1057,6,60,0,56,1,deferred,high,106,2,5329
30,1057,60,60,0,7,0,deferred,high,106,2,5330
31,1057,54,60,0,7,1,deferred,high,106,2,5331
32,1057,48,60,0,7,1,deferred,high,106,2,5332
33,1057,42,60,0,7,1,deferred,high,106,2,5333
34,1057,36,60,0,7,1,deferred,high,106,2,5334
35,1057,30,60,0,7,1,deferred,high,106,2,5335
36,1057,24,60,0,7,1,deferred,high,106,2,5336
37,1057,18,60,0,7,1,deferred,high,106,2,5337
38,1057,12,60,0,7,1,deferred,high,106,2,5338
39,1057,6,60,0,7,1,deferred,high,106,2,5339
40,1057,60,60,0,101,0,deferred,high,106,2,5340
41,1057,54,60,0,101,0,deferred,high,106,2,5341
42,1057,48,60,0,101,0,deferred,high,106,2,5342
43,1057,42,60,0,101,0,deferred,high,106,2,5343
44,1057,36,60,0,101,0,deferred,high,106,2,5344
45,1057,30,60,0,101,0,deferred,high,106,2,5345
46,1057,24,60,0,101,0,deferred,high,106,2,5346
47,1057,18,60,0,101,1,deferred,high,106,2,5347
48,1057,12,60,0,101,1,deferred,high,106,2,5348
49,1057,6,60,0,101,1,deferred,high,106,2,5349
0,1080,60,60,0,7,0,deferred,high,107,2,5350
1,1080,54,60,0,7,1,deferred,high,107,2,5351
2,1080,48,60,0,7,1,deferred,high,107,2,5352
3,1080,42,60,0,7,1,deferred,high,107,2,5353
4,1080,36,60,0,7,1,deferred,high,107,2,5354
5,1080,30,60,0,7,1,deferred,high,107,2,5355
6,1080,24,60,0,7,1,deferred,high,107,2,5356
7,1080,18,60,0,7,1,deferred,high,107,2,5357
8,1080,12,60,0,7,1,deferred,high,107,2,5358
9,1080,6,60,0,7,1,deferred,high,107,2,5359
10,1080,60,60,0,15,0,deferred,high,107,2,5360
11,1080,54,60,0,15,1,deferred,high,107,2,5361
12,1080,48,60,0,15,1,deferred,high,107,2,5362
13,1080,42,60,0,15,1,deferred,high,107,2,5363
14,1080,36,60,0,15,1,deferred,high,107,2,5364
15,1080,30,60,0,15,1,deferred,high,107,2,5365
16,1080,24,60,0,15,1,deferred,high,107,2,5366
17,1080,18,60,0,15,1,deferred,high,107,2,5367
18,1080,12,60,0,15,1,deferred,high,107,2,5368
19,1080,6,60,0,15,1,deferred,high,107,2,5369
20,1080,60,60,0,101,0,deferred,high,107,2,5370
21,1080,54,60,0,101,0,deferred,high,107,2,5371
22,1080,48,60,0,101,1,deferred,high,107,2,5372
23,1080,42,60,0,101,1,deferred,high,107,2,5373
24,1080,36,60,0,101,1,deferred,high,107,2,5374
25,1080,30,60,0,101,1,deferred,high,107,2,5375
26,1080,24,60,0,101,1,deferred,high,107,2,5376
27,1080,18,60,0,101,1,deferred,high,107,2,5377
28,1080,12,60,0,101,1,deferred,high,107,2,5378
29,1080,6,60,0,101,1,deferred,high,107,2,5379
30,1080,60,60,0,29,0,deferred,high,107,2,5380
31,1080,54,60,0,29,0,deferred,high,107,2,5381
32,1080,48,60,0,29,1,deferred,high,107,2,5382
33,1080,42,60,0,29,1,deferred,high,107,2,5383
34,1080,36,60,0,29,1,deferred,high,107,2,5384
35,1080,30,60,0,29,1,deferred,high,107,2,5385
36,1080,24,60,0,29,1,deferred,high,107,2,5386
37,1080,18,60,0,29,1,deferred,high,107,2,5387
38,1080,12,60,0,29,1,deferred,high,107,2,5388
39,1080,6,60,0,29,1,deferred,high,107,2,5389
40,1080,60,60,0,56,0,deferred,high,107,2,5390
41,1080,54,60,0,56,0,deferred,high,107,2,5391
42,1080,48,60,0,56,1,deferred,high,107,2,5392
43,1080,42,60,0,56,1,deferred,high,107,2,5393
44,1080,36,60,0,56,1,deferred,high,107,2,5394
45,1080,30,60,0,56,1,deferred,high,107,2,5395
46,1080,24,60,0,56,1,deferred,high,107,2,5396
47,1080,18,60,0,56,1,deferred,high,107,2,5397
48,1080,12,60,0,56,1,deferred,high,107,2,5398
49,1080,6,60,0,56,1,deferred,high,107,2,5399
0,1082,6,60,0,15,1,deferred,high,108,2,5400
1,1082,12,60,0,15,1,deferred,high,108,2,5401
2,1082,18,60,0,15,1,deferred,high,108,2,5402
3,1082,24,60,0,15,1,deferred,high,108,2,5403
4,1082,30,60,0,15,0,deferred,high,108,2,5404
5,1082,36,60,0,15,0,deferred,high,108,2,5405
6,1082,42,60,0,15,0,deferred,high,108,2,5406
7,1082,48,60,0,15,0,deferred,high,108,2,5407
8,1082,54,60,0,15,0,deferred,high,108,2,5408
9,1082,60,60,0,15,0,deferred,high,108,2,5409
10,1082,6,60,0,29,1,deferred,high,108,2,5410
11,1082,12,60,0,29,1,deferred,high,108,2,5411
12,1082,18,60,0,29,1,deferred,high,108,2,5412
13,1082,24,60,0,29,1,deferred,high,108,2,5413
14,1082,30,60,0,29,0,deferred,high,108,2,5414
15,1082,36,60,0,29,1,deferred,high,108,2,5415
16,1082,42,60,0,29,0,deferred,high,108,2,5416
17,1082,48,60,0,29,0,deferred,high,108,2,5417
18,1082,54,60,0,29,0,deferred,high,108,2,5418
19,1082,60,60,0,29,0,deferred,high,108,2,5419
20,1082,6,60,0,7,1,deferred,high,108,2,5420
21,1082,12,60,0,7,1,deferred,high,108,2,5421
22,1082,18,60,0,7,1,deferred,high,108,2,5422
23,1082,24,60,0,7,1,deferred,high,108,2,5423
24,1082,30,60,0,7,1,deferred,high,108,2,5424
25,1082,36,60,0,7,1,deferred,high,108,2,5425
26,1082,42,60,0,7,1,deferred,high,108,2,5426
27,1082,48,60,0,7,1,deferred,high,108,2,5427
28,1082,54,60,0,7,1,deferred,high,108,2,5428
29,1082,60,60,0,7,0,deferred,high,108,2,5429
30,1082,6,60,0,56,1,deferred,high,108,2,5430
31,1082,12,60,0,56,1,deferred,high,108,2,5431
32,1082,18,60,0,56,1,deferred,high,108,2,5432
33,1082,24,60,0,56,1,deferred,high,108,2,5433
34,1082,30,60,0,56,0,deferred,high,108,2,5434
35,1082,36,60,0,56,0,deferred,high,108,2,5435
36,1082,42,60,0,56,0,deferred,high,108,2,5436
37,1082,48,60,0,56,0,deferred,high,108,2,5437
38,1082,54,60,0,56,0,deferred,high,108,2,5438
39,1082,60,60,0,56,0,deferred,high,108,2,5439
40,1082,6,60,0,101,1,deferred,high,108,2,5440
41,1082,12,60,0,101,1,deferred,high,108,2,5441
42,1082,18,60,0,101,1,deferred,high,108,2,5442
43,1082,24,60,0,101,1,deferred,high,108,2,5443
44,1082,30,60,0,101,1,deferred,high,108,2,5444
45,1082,36,60,0,101,1,deferred,high,108,2,5445
46,1082,42,60,0,101,0,deferred,high,108,2,5446
47,1082,48,60,0,101,0,deferred,high,108,2,5447
48,1082,54,60,0,101,0,deferred,high,108,2,5448
49,1082,60,60,0,101,0,deferred,high,108,2,5449
0,1069,6,60,0,56,1,deferred,high,109,2,5450
1,1069,12,60,0,56,1,deferred,high,109,2,5451
2,1069,18,60,0,56,1,deferred,high,109,2,5452
3,1069,24,60,0,56,1,deferred,high,109,2,5453
4,1069,30,60,0,56,1,deferred,high,109,2,5454
